Unnamed: 0,text,label
14350.0,i left feeling completely disillusioned and a little more cautious with any contractual interactions with vietnamese people,0
14351.0,i have a confession to make and i feel so rotten about this,0
14352.0,im feeling a bit greedy,3
14353.0,i never feel as alone as i do when i bare my soul to some friend because it s then that i best understand the unbreakable barrier,0
14354.0,i feel so virtuous writin my morning journal like here i am in a jane austen novel which is aided by the fact that mr gs computer is on a kinda,1
14355.0,i spent so much of my pregnancy feeling like a listless slug,0
14357.0,i feel really petty and immature but i dont want to cheat on greg or end up breaking up because were fighting over the stupid little things,3
14358.0,i feel pretty lucky to be able to experience it again in this way,1
14359.0,i feel lucky simply to have known him and had him in my life and proud to have had him as my dad,1
14360.0,i can feel this really effecting my attitude toward her i feel bitter and angry,3
14361.0,i could hardly feel my legs yet i was eager to get off the stuffy plane and quickly get out of customs,1
14362.0,i am feeling incredibly thankful for my family,1
14363.0,i feel no word can be quite as dirty as the word sexual intercourse where it is used wrongly,0
14364.0,i am feeling a little groggy this morning not to mention a headache,0
14365.0,i feel thrilled regretful and alarmed by these changes even the fireflies dwindle to black as we speak with the b,1
14366.0,i am feeling grumpy and irritated,3
14367.0,i feel arsenal could be clearly superior,1
14369.0,im still feeling a little shaky as i write this post,4
14370.0,i feel the need to say that i was very amazed with the quality of the presentation and the resources which mack michaels puts forward,4
14371.0,im tired of feeling hopeless,0
14372.0,i have been becoming i definitely want to include in my revamped definition of strength my impulse to nurture my sense of resonating to the feelings of others like a sympathetic string the way i ve been able to let go into life as an emotional being,1
14373.0,i could spend hours on a set and feel amazing,4
14374.0,i can drop people who are using me no problem and i can certainly assert myself with the children but asking nik to leave early on an easy day just because im feeling weepy and want a hug,0
14375.0,i feel rebellious even,3
14376.0,i am feeling like it might look just a little suspicious if i go home and dont meet with him,4
14377.0,i feel a bit tortured right now,4
14378.0,i feel like every day is a blur of running being irritated with my son and doing something pertaining to making dinn,3
14379.0,i hate feeling like this im always getting mad for no reason feeling lonely,3
14380.0,i do feel that the more intensely intelligent a dog is the more socializing they will need,1
14381.0,i was feeling frustrated and tired today,3
14382.0,im feeling slightly irritable but generally level headed and actually not in a bad mood,3
14383.0,i feel so delicate around you,1
14384.0,i feel a bit timid about using this blog because i know that other classmates and even complete strangers will be able to read it,4
14385.0,i received a lousy results slip ive decided to retain i had the worst first few months in school i made friends in class friends who made my life easier in school who made me feel more accepted in the class,1
14386.0,i feel when i see them because i have such a jolly time when i hunt in england or that i like to roam around england looking at the pretty doors and the old pubs and talking in a british accent but these cards tickled my fancy,1
14387.0,i get a sort of tunnel vision heart rate increases i cant feel my arms or legs and i cant hear a thing this being the more dangerous of the side effects that have meant i cant hear the stop whistle if i have injured my opponent and thus has lead to tournament disqualifications and fines,3
14389.0,i feel you see there is always the possibility that someone might laugh or feel disgusted and it is easier for her too to express her feelings about a story and not about her boyfriend,3
14390.0,i cannot speak for others but all i know is i feel i am the most successful prettiest version of myself when i walk out of my starbucks with my red cup holiday cup in hand,1
14391.0,i could feel myself moving slower and being generally more lethargic than our last ride on the same trail,0
14392.0,i feel impressed to talk to my older children about my vision for our family and enlist their aid in accomplishing it,4
14393.0,i wonder if she can pick up the stress im feeling when im trying to feed her and terrified of getting bitten because shes not feeding much,4
14394.0,i was still feeling the effects of marathon sex julie looked amazing,1
14396.0,i m feeling miserable serioulsy,0
14397.0,i feel so humiliated because as i was spending my days off planning a beautiful wedding he was calling texting taking some other girl out and fucking her,0
14398.0,i like moving with a long lead time and not feeling rushed,3
14399.0,i went to was to see jreyez back in may just havent been feeling like going out but jenny convinced me to go this time amp after some persuasion i decided to go lol,1
14400.0,i realized now that i lived my whole life loving some ppl who now i hate the most cause they alll have changed they all became veryy tough ppl after i got used to feel their tender touch in my life,1
14401.0,i feel pathetic and that i shouldnt make myself feel this way,0
14402.0,i feel hopeless because i know i can t control other people s desire to want to know me the way my soul burns to know them,0
14403.0,im feeling oddly sentimental today,0
14404.0,i feel invigorated and jolly,1
14405.0,i was feeling restless when i stepped into the kitchen to whip up this crunchy sweet treat,4
14406.0,i feel very proud of my girls accomplishments this morning,1
14407.0,i am normally better at avoiding the expensive pre packaged products when i go to waitrose but i was still feeling a bit shaken up from the parking issues so bought some extra bits to calm my nerves,4
14408.0,i was feeling so spiteful i brought it up and i saw the hurt in his face,3
14409.0,i will think of something else feel all passionate about that and then it too would stop,1
14410.0,before getting back the results of a test in school,4
14411.0,i feel like a cranky old man saying this but so it goes,3
14412.0,i have been doing absolutely no exercise however and sticking to that literally just sitting around but i feel i just need some supporting thoughts,1
14413.0,i used to feel very isolated in the far north of scotland but as social media and internet becomes more all encompassing the links to others becomes easier and the chance to be part of live discussion and participate in relevant and cutting edge debate and changes as they happen are amazing,0
14414.0,i feel free really better a href http,1
14416.0,i was feeling make it all worthwhile she has been loving on her daddy and she let him feed her breakfast she snuggled up in the chair with spencer and played with him she is walking more and she has officially been in all of her grandparents arms with a smile on her face,1
14417.0,i hate asking myself why i feel so reluctant when he tries to kiss me,4
14418.0,i have been fortunate to feel the pain and suffering you have endured,0
14420.0,i know i am feeling discouraged and cynical,0
14421.0,i feel even more determined to educate about self breast exams and to get your yearly check ups they can and will save your life,1
14423.0,i feel fine i feel more consistent with my delivery throwing more strikes liriano said,1
14424.0,i feel so lucky to get to feel them,1
14426.0,i still think that shes being insensitive with my feelings but i am just glad that im not on her shoes,1
14427.0,i did a solo flight from ardmore to kaikohe before i got my pilot licence i can remember it was gorgeous day and i was on a natural high,1
14429.0,i feel totally awful and end up going through that whole nightmarish surgery and feeling good was just around the corner,0
14430.0,i constantly feel lied to and wronged by them i love these people to death,3
14431.0,i feel like there s a possibility that statements like this make supporting our own interests more problematic,1
14432.0,i find consolation in the beauty of small things but sometimes its just not enough and i feel stupid for trying,0
14435.0,i suppose its fairly normal to feel doomed when life is all shit around you,0
14436.0,i feel most inspired when i experience some sort of heightened situation,1
14437.0,i feel i am doomed to repeat endlessly through my whole life,0
14438.0,im not feeling all that happy or thankful today,1
14439.0,i have these bunch of friends im grateful to have the squad mates and the teammates but theres another bunch of people out there that made me feel so worthless because everything i try to do with them it seems so forced conversations it seems like i am forcing my words on them and everything else,0
14440.0,i intend to have them develop feelings for one another albeit with riku being stubborn about it as opposed to an open book due to plot ish issues,3
14441.0,i feel like im sinking and i feel helpless and that makes me even more frustrated,4
14442.0,i have to fight from feeling overwhelmed by it all,4
14443.0,i feel depressed or even short tempered some days,0
14444.0,i feel so useless and stupid,0
14445.0,i feel very humiliated but also even more turned on,0
14446.0,i always feel kind of thing empty feeling,0
14447.0,i can feel the cool sand against my back,1
14448.0,i feel about him i never really told him too much guess i was scared but i havent got anything to loose now,4
14449.0,i feel sad today like legitimately bummed out,0
14450.0,im really not feeling that passionate about this one,1
14451.0,i waited to hold my precious boy in my arms no i did not get to feel his sweet skin against mine after his birth no i could not rub his soft hair or look into his beautiful eyes but god had a plan,1
14452.0,i feel i am suffering from several related factors that in regarding treatment acne less likely to remove scars left behind by proving your diet and extract,0
14453.0,i was gay that i began to feel disturbed and embarrassed,0
14454.0,i feel like were in this together and im glad for that,1
14455.0,i feel distracted when people think i m overreacted,3
14456.0,i feel curious about the subject matter,4
14457.0,when junior doctors returned to work after bunking them,3
14458.0,i watch the snow man i can feel myself getting weepy already,0
14459.0,i remember that we would always pat my head ahaha lt i feel like a puppy and this other guy that liked me kindaish also patted me on the head too so i guess that s a good sign of harry liking me if he patted my head maybe he thinks my hair is soft sighhh,1
14461.0,i am presenting here a few that we have managed to find which really clean your hair really leave it feeling lovely and really really won t irritate your skin,1
14462.0,i didnt know what it was but i then went home to later experiment so that i would feel accepted but as i experimented i learned a new feeling the feeling of greed,1
14463.0,i feel afraid to have a voice and im just a guest,4
14464.0,i realized what i am passionate about helping women feel accepted and appreciated,1
14465.0,i am sure there will be many nervous times ahead but today i feel very hopeful and im going to enjoy the feeling for as long as it sticks around,1
14466.0,i should stop feeling so lousy about myself,0
14467.0,i know the playwright robert reid socially and i feel a bit weird being so critical of work by someone im kinda sorta friends with,4
14468.0,i feel gloomy and depressed nothing is more calculated to cast a cloud over us than a rainy day,0
14469.0,i feel fake hellip b c a real person can feel real emotion and that s something that i can t do,0
14470.0,i feel like its vital to keep this someday list active,1
14471.0,i forgive myself for accepting and allowing myself to feel humiliated and rejected because someone was chosen over me,0
14472.0,i cant help but feel a little bit agitated,4
14473.0,i finish my lesson although very happy that it is over i feel good i feel that it was worth it,1
14474.0,i feel very energetic to cook something very special i decide to prepare at least one dish with posto and the other days when i simply dont remain in the mood of cooking at all i again look for posto,1
14475.0,i was still feeling troubled,0
14476.0,i just feel stupid for not realizing what was going on sooner,0
14478.0,i know mom s who would take once look at my facebook profile and feel envious of all the fun i seem to be having out with my friends the carefree state that my life is in where i am only responsible for me and can pick up at any time and go away for the weekend,3
14479.0,im just feeling jaded,0
14480.0,ive been waking up and automatically thinking in portugu s also lately and it feels fantastic,1
14481.0,i feel accepted well we all know there are a few exceptions to the rule and like i belong,1
14482.0,i feel artistic a href http boredwithquinn,1
14483.0,i feel less threatened by the world,4
14484.0,i almost started to feel like wimpy from the popeye cartoons,4
14485.0,i cant even explain how difficult it is to tear yourself away from something you both love and feel doubtful of,4
14486.0,im super pumped to have crossed the nano finish line my novel is far from finished but im feeling optimistic,1
14488.0,i feel very valued by my patients,1
14489.0,i feel scared when my father suddenly opens a door,4
14490.0,i feel sad because levi certainly wont want to run a race against his typical peers because theres no way hell win,0
14491.0,i feel like that fact is being abused,0
14492.0,i don t feel awful enough to call them because i am exhausted,0
14494.0,i found out that someone that i knew had someone else taking tests for her,3
14495.0,i was completely naked and feeling horny,1
14497.0,i feel our hearts are treading dangerous territory,3
14498.0,i generally only use the practice shoes for party when i m feeling more casual about it i,1
14499.0,i feel so ungrateful for the things he does regularly for me for i sin daily in everyday living,0
14500.0,i also were able to get appointment with the osteopath on the which is freaking awesome as it feels like i am caring a boulder in my stomach,1
14501.0,im so tired and heavy all the time its a familiar feeling though not a pleasant one,1
14502.0,i keep finding all these people who make me feel so terrible about life,0
14504.0,i am supposed to go about being strong when i feel so inhibited,0
14505.0,im not really feeling it so far though i think i liked the film better,1
14506.0,i feel so uptight about it because i know you hate it and are constantly trying to catch glimpses of the tv in the window and listen to it,4
14507.0,i am horrible about articulating my feelings particularly verbally sometimes i cant even remember incidents just that i was mad at something,3
14508.0,i sure hope we do as i feel very isolated without any contact with home,0
14509.0,i make a mistake i cringe feel idiotic and become filled with self loathing,0
14510.0,i feel like a fake a fraud a hypocrite,0
14511.0,i hate you for making me feel unimportant,0
14512.0,i have definitely seen and felt many blessings from heavenly father especially on the days when things feel gloomy and lonely while mike is away working hard for our future,0
14513.0,i feel so fake,0
14514.0,i am in italy and i feel as useless as i could possibly feel i need to occupy my time not to get crazy,0
14515.0,i feel like theyre being rude in the first place and as long as you arent snappy about it you have every right to ask him not to touch you,3
14516.0,i had a good sleep believe it or not but still woke up feeling groggy and out of sorts,0
14517.0,im not feeling so well right now so ill write some other day,1
14518.0,i am feeling adventurous then ill definitely go visit some of the bayou swamp areas and enjoy the beautiful cypress trees and wildlife,1
14519.0,i feel a bit lost today,0
14520.0,i am feeling ever so homesick,0
14521.0,i currently feel like crap but have to at least show my face at work lest they get suspicious at my ringing in sick the day after my holidays,4
14522.0,i feel tortured so much,4
14523.0,i describe this it is so wonderful i can close my eyes and remember the cool feel in my mouth with a rich creaminess but lightness,1
14524.0,i feel like the time has come a fearless rescue from everyone who made you the master,1
14525.0,im feeling very angry kind of sad tired and bored today,3
14526.0,im feeling hopeful and grateful,1
14527.0,i am good at something that i feel passionate about and all of the other students that graduate this year are in the same boat what happens after,1
14528.0,i always dread but end up leaving feeling positive,1
14529.0,i see a woman sitting alone at a table in starbucks or at a restaurant if i m feeling playful and can t come up with an observation or something to say that s based on the moment i ll just sit down and say,1
14530.0,i was speaking a lot of that to myself because well i feel very discontent where i am at in life,0
14531.0,i was feeling kinda disappointed actually and silently wishing that these were still unpaved now,0
14533.0,i started feeling this job was worthwhile,1
14534.0,i can write as many entries as humanly possible in one day and still feeling dissatisfied that i write everything i wanted to the fact that i complain all the time about being lonely,3
14535.0,i feel bad listing the movies becasue i like them so much,0
14536.0,i have ticket stubs going all the way back to and every once in a while when i m feeling kinda sentimental i open up the box and go through my ticket stubs so that they can remind me of all the good times i ve had at stadiums around the country,0
14537.0,i feel really burdened by this days challenge,0
14538.0,i feel like i am unhappy missing too much from the baby or anything else i will quit,0
14539.0,i feel gloomy and down,0
14540.0,i am currently but i can t even do that right now without feeling indecisive and tied to school and writing and assignments,4
14541.0,i read listen to music do various other things but am feeling unhappy with myself,0
14542.0,i was feeling adventurous and not quite my age,1
14543.0,i am tired of being tired and feeling beaten down,0
14544.0,i know ken has this down but im feeling really inadequate what am i doing wrong,0
14545.0,i feel reluctant to just leave her alone like that without helping her enough to repay her goodness to me,4
14546.0,i feel as though i broke the plane if he is there then ill be aware and use my faith to wish him gone,0
14547.0,i feel like i could have gotten all apprehensive for no reason at all,4
14548.0,i feel like i have to pay a fee for my broke heart,0
14549.0,i have a feeling shailene will be perfect,1
14550.0,i at times feel so utterly useless and undeserving of such a magnificent woman in my life,0
14551.0,i really thought i was ok with how things are but here i am out of no where crying and feeling empty and sorry for myself shame on me,0
14552.0,i struggle with feeling so low amp so agitated,0
14553.0,i guess being the good friend that he is he can not and will not allow me to go on with life feeling so distressed and confused,4
14554.0,i don t spew my desperation all over these situations that already feel uncertain to me,4
14555.0,i ask about his wife annulment case he feels so irritated and kept on telling me it is on the process,3
14556.0,im trying to be intuitive often just makes me feel sort of confused and nauseous,4
14557.0,im back with another skincare review well actually i feel reluctant to make a review of sectret key snail egf repairing gel cream because i even stopped using it switched back to my second jar of a href http sparkleapple,4
14558.0,i need to feel like people can love because because im not convinced that i believe that people have that capacity,1
14559.0,i haven t been able to shake this akward and unusual feeling i feel irritable and space out all the time feels like i was surged as well as my computer,3
14560.0,i feel so hopeless because i m not doing well and i m really scared,0
14561.0,i don t know about you but that feeling of powerlessness of not being in control sends me in a mad tizzy for the haagen dazs,3
14562.0,i feel honoured to be teamed with jim whom i first met about ten years ago,1
14563.0,im feeling less hateful of fandom,3
14564.0,i have a good idea for a post but am feeling too low to write it,0
14565.0,i think about my freedom and not having to make plans for another person all the time i feel content,1
14567.0,i was feeling pretty crampy,1
14568.0,i spontaneously come up with a new tune or when i am taking a solo and feel myself in that creative flow just going for it not knowing what i am going to play next and surprising myself he answers indisputably,1
14569.0,i then asked as i often do in these situations how i could fix this so she wouldnt feel like i hated her because of my lack of postings on her facebook page,0
14570.0,i slapped him because feelings are dumb,0
14571.0,i think the whimsical pop art feel of the place appeals to my artistic sensibilities,1
14572.0,i feel unwelcome or uncomfortable oh except for that time i pulled the doorknob right out of the cloest door,0
14573.0,i am personally not doing well i feel lethargic with no energy and with the,0
14574.0,i brought up privately a couple weeks ago that i felt targeted after feeling frustrated and belittled,3
14575.0,i still feel like i deserve to be punished for things that i would instantly forgive from strangers,0
14576.0,i feel so foolish and ashamed,0
14577.0,i growled at her i began to feel extremely annoyed with her,3
14578.0,i have been walking around feeling pissed off at the world lately,3
14579.0,i am feeling really hopeful that i could fall pregnant soon and i really cannot wait for that day to come,1
14580.0,i was building with angie i m feeling profoundly betrayed and very angry,3
14581.0,i feel all kinds of dirty and not a good dirty src http nevercontrary,0
14582.0,im feeling weird,4
14583.0,ive been taking to stop the bleeding in my guts has left me feeling far more irritable and violent than usual,3
14584.0,i feel like the earthquake has also shaken the foundations of my life and work,4
14585.0,i feel could have been left out entirely they smack a bit of empty promotion and self congratulation but once one finds the real meat of the information its precious information indeed,0
14586.0,i doing something that make you feel bothered,3
14587.0,i love your cuddles they make me feel safe and protected,1
14588.0,i need to know that the pain i feel is not in vain and that there is a better and brighter day in my future,0
14589.0,i don t know i feel confused,4
14590.0,i can feel more submissive,0
14591.0,i start to feel my muscles aching and break out in cold sweat,0
14593.0,i feel could be amazing but like wonder woman is rarely handled well,4
14594.0,i dont really know why im bothering to do my homework but i get the feeling that it will be in vain,0
14595.0,i have spent the last few weeks feeling sort of uncertain if you will,4
14596.0,im feeling frantic because ive had no sleep,4
14597.0,im feeling this little one move a lot now and im constantly surprised by his her little kicks,4
14598.0,i kind of feel like im losing a part of myself as lame as that is to say,0
14599.0,i know when i have had a crappy day and didn t feel productive i feel lousy and sleepy in the evening,1
14600.0,i feel pretty rotten when jake takes off down the street on his hot rod mongoose and jordan strikes out trying to chase him down like an orphan straight out of a href http en,0
14601.0,i feel most unwelcome,0
14602.0,i can keep another writer from spending four years to get to the point of feeling like they can publish their work and be accepted by readers i will have truly accomplished that goal,1
14604.0,i have no idea why i was feeling so lethargic yesterday probably because i got a bit dehydrated,0
14605.0,i hasan the man who makes me feel shy retiring and modest it s not true that there s no english word for schadenfreude,4
14606.0,im not much of a people watcher or a voyeur so i feel kinda weird when walking around taking street shots,4
14607.0,i am seeing neurosurgeons document conversations regarding the safety of patients relationships and whether or not they feel threatened,4
14608.0,i had felt kind of ick but just figured it was nerves or feeling anxious,4
14609.0,i felt i handled it okay but the class really began to feel like instead of caring about the subject matter it was turning into a fight for my grade,1
14611.0,i am feeling a lil overwhelmed again,4
14612.0,i have been crying a lot and feeling kind of depressed,0
14613.0,i feel that would be a far more considerate and sensitive approach on the part of employers,1
14614.0,i get this sudden feeling that i am completely annoyed at him,3
14615.0,i feel kinda lame now,0
14616.0,i finished this book feeling all gloomy because her emo personality apparently rubbed off on me,0
14617.0,i was feeling alone,0
14618.0,ive always heard choose one feauture to play up eyes or lips then tone down the other feautures and i love this rule i feel envious of selena here she is soo pretty she has lovely dark hair and great eyes she can wear such a wide colour range,3
14619.0,i keep forgetting but shouldnt is no matter what happens i should not hesitate or feel too ashamed to come back to allah and get back on my feet,0
14620.0,i should feel bothered that she was spying but i wasn t,3
14621.0,i feel he should have been punished,0
14622.0,im feeling more festive,1
14623.0,i feel rather superior but not in this case,1
14624.0,i want to make is this final one when we feel abused at these writers faking it we rupture the reader writer relationship,0
14625.0,i am happy to report that i was able to get miles in with minimal pain i just iced it afterwards and im feeling ok,1
14626.0,i feel like an abused puppy dog,0
14627.0,im feeling really stupid and more than a bit panicky but i phone the doctors and they see me straight away,0
14630.0,i feel so repressed with this one now,0
14631.0,i returned home feeling determined disturbed disgusted and devoted,1
14632.0,i just ran by feel and i m glad i didn t look because i probably would have freaked out which happened a little later on in the race,1
14633.0,i am officially feeling festive,1
14634.0,i feel pretty weird blogging about deodorant but im a bit of a deodorant snob and find it really hard to find a good one,4
14635.0,i cant help but feel so burdened,0
14636.0,i feel very blessed to call them mom and dad,1
14638.0,i am being selfish but i feel like me trying to make him horny is redundant because he is always horny and i feel like he should try harder to make me horny,1
14639.0,i dont care how churchy or cheesy i sound right now its such a truth i feel in my heart that im so convinced its him i cant make this stuff up on my own,1
14640.0,i can control is me and if people feel that i wronged them i will try my best to fix it but some people you cant make happy,3
14642.0,i feel im rather innocent in that respect,1
14643.0,i would imagine someone to have achieved much more yet i feel no desire to reach out towards the greedy hands and caretakers and give them my sand from the hourglass of mine,3
14644.0,i feel lethargic and getting pressure between my eyes and i just rfttttttttttsjiowefmklldkavsvdsbtwrsbdvfocxfibjxrklrgrmvaeridubneosdvfrwfd okay stressing doesnt help at all it makes it worse so im trying to be calm,0
14645.0,i didn t really know many other ill people but nowadays i do and i m so glad that i do knowing other people in a similar position people who truly get how you feel is a wonderful thing,1
14647.0,i worry about all of the time ive been spending on the computer and about how i feel so distracted by the party,3
14648.0,im actually going to try again this month because i had a lot of my mind in june and i think that led to me feeling a bit lethargic so fingers crossed ill do better this time,0
14649.0,im still feeling annoyed though,3
14650.0,i feel irritable as well,3
14651.0,i was feeling overwhelmed,4
14652.0,i just stayed there letting myself feel a little melancholy,0
14653.0,i am feeling a bit crappy it is not as bad as it was two weeks ago,0
14654.0,i feel too disillusioned to hope for anything,0
14655.0,i tried going raw vegan for two weeks and it made me feel awful,0
14656.0,i feel so pissed of for the fact that i am not that talented and creative as many others designers are,3
14657.0,i mean i feel my happiness and self worth are determined largely by others which is of course not true,1
14658.0,i felt like i had went so far now it feels like my world was shaken just the other day,4
14659.0,i was feeling a little awkward about seeing some folks,0
14660.0,i am way behind with my work on the fantasy novel and i feel very frustrated,3
14661.0,i feel selfish and self indulgent,3
14662.0,i told myself that i was feeling lethargic and tired that i had other things to do like wasting time on facebook that i needed to eat blah blah blah,0
14663.0,i have one toe that is starting to feel kind of numb,0
14665.0,i do not feel remorseful and ask for forgiveness when i know ive done something wrong,0
14666.0,i feel generous prizes for all finalists too,1
14667.0,i feel a sweet sense of optimism touched with anxiety about the coming days,1
14668.0,i feel strange putting a review in this post so ill keep it brief,4
14671.0,i feel like i should go for a run to expend all this idiotic energy but iv decided to do some homework now instead and store the energy for a social event im going to this evening,0
14672.0,i show my temper to my parents i feel very regretful for hurting them,0
14673.0,listening to my roommate boasting about her new clothes,3
14674.0,i feel like a reluctant queen tasked to rule over a nation of miscreants who are exactly like me,4
14675.0,i was going to cry at one point could feel a lump in my throat but managed to stop it as i was more distracted by the thought of getting all my vows right,3
14676.0,i feel is a lousy diagnostician,0
14679.0,i feel like there is a violent war going on in my stomach,3
14680.0,i hate not feeling useful,1
14681.0,i just hate to feel unhappy emotions,0
14682.0,i feel like im being punished because of it,0
14683.0,i feel perfect with you comments img src http sadlovequotesforhim,1
14684.0,i dont i feel amazed,4
14685.0,i feel a little skeptical but what have i got to lose,4
14686.0,i feel energised invigorated and alive once again,1
14688.0,i had the love of my life in nathan been in love and shit and here was travis and i felt hardly anything and im sitting here feeling doomed that i would never again find someone who would give me that spark,0
14689.0,i feel like a frightened little child more than anyone could ever know,4
14690.0,i didn t allow myself to feel the emotional depths of my sorrow,0
14691.0,i feel all glad not being with you,1
14692.0,i had the most amazing run this morning and im feeling so determined these past few days,1
14693.0,i started to feel butterflies in my stomach and my body starting to get hot,1
14694.0,i may heighten crucial concerns pertaining to expatriates predominantly budgetary but also during the areas i always really feel could be useful and or important or perhaps fascinating,1
14695.0,i was feeling deprived because we did our traveling in june but we still have one weekend getaway planned for the middle of the month as well as the free concert every tuesday and a few other random outings,0
14696.0,i didnt feel cheated or deprived,0
14697.0,i feel like when i was a kid it was constantly impressed upon me how awesome ants are,4
14698.0,i know its been months but i still feel envious of my friends who are having their school holidays,3
14699.0,i mean it is exhausting to feel bad all the time,0
14700.0,i was feeling cold and wet most of the time,3
14701.0,when my close friend was involved in an accident and passed away instantly he had gone to buy a new car and had asked me to wait at his home so that i could see his new car,0
14702.0,im feeling discontent or too comfortable because there is always something i should be working on in my spiritual life,0
14703.0,i feel empty again,0
14704.0,i feel another violent daydream coming up and i bet it has something to do with me getting my hands on a saint just costume,3
14705.0,ive been taking i keep feeling lethargic everyday unlike when i was pregnant with my previous boys,0
14706.0,i feel is defective,0
14708.0,i were discussing on freedom and economic growth in global civil society i cudnt help but feeling amazed our frens in da philippines dat they r happy maintain basic living condition without rapid development as long as their freedom is not being touched,4
14709.0,i feel so dirty in you i crash cars br style background color white color font family georgia times new roman times serif font size px line height,0
14710.0,i know what happened might still feel real feel dangerous but i don t plan on going anywhere any time soon,3
14711.0,i also don t know why is the reason of this freaky feeling that disturb my funny mood it should be but it don t,4
14712.0,i get on the bike temperature is good no wind ya not until turning around and the first feels fabulous mph average i am thinking oh yes going for today and it may just be easy,1
14714.0,im not feeling very glamorous at the moment to sat the least,1
14715.0,i reckon this is fair enough yes the queen is their monarch but they are so geographically removed from her and her presence that i appreciate that many australians may feel more loyal to their country and own communities than to the queen herself,1
14716.0,i was feeling defeated again and super overwhelmed i stopped and realized that this is just a demanding season for me,0
14717.0,i had been taught very young that i had deserved what i got that what i was feeling was unimportant overemotional and attention seeking,0
14718.0,i am just feeling shitty right now,0
14719.0,i feel sad donna summer dead at a href http jtwoo,0
14720.0,ill tell you what its about as soon as im sure then well talk about how you can purchase it without feeling that youre in any way supporting me or what i do,1
14721.0,i guess the bottom line is i feel like damaged goods and i m not sure how to fix that or if it is even fixable,0
14722.0,i was sitting here feeling defeated,0
14723.0,i will admit that some days i yell some days i dont want to get out of bed some days i cuss and freak out even some days i dont even really want to talk to anyone because i feel a little numb and im afraid people will know that im not ok,0
14724.0,im so excited but at the same time i feel a little nervous,4
14725.0,im tired unhappy feeling listless unmotivated exhausted,0
14726.0,i have been feeling very insincere,3
14727.0,i know it is so disgusting horrifying i feel so dirty,0
14728.0,i want to not feel shy with them i want to have fun with them,4
14730.0,i feel i m getting distracted and not real,3
14731.0,i know this is love and i feel it there i whisper something so sincere exactly what you want to hear,1
14732.0,i did feel sympathy for him and liked him more by the end of the story however i dont feel that enough time was spent on his turn around,1
14733.0,i have a pit in my stomach feeling disappointed,0
14734.0,i was feeling quite embarrassed and quite a wee crowd had gathered outside the bank,0
14735.0,im not yet feeling terrified of failing i honestly feel like im overconfident right now because i believe that ive done my best,4
14736.0,i feel empty a href http mohdashif,0
14737.0,i told him i was feeling unloved and underappreciated by the kids,0
14738.0,i sometimes feel hated but i am not it is all in my head,3
14739.0,i still post them because a i feel neglectful if i dont do anything on a site at least every once in awhile and b,0
14741.0,i actually feel frightened of people here right now,4
14742.0,i feel like throughout my life to this point in time i can say that ive fucked quite a few people,3
14743.0,i may notice that you feel aggravated or joyful or whatever it is that youre feeling,3
14744.0,i embrace the joy of others and encourage people to read this blog only if they feel somehow enriched or entertained by it,1
14745.0,i feel about mcraven at ut not sure div class g plusone data size medium data href http wilcfry,1
14746.0,i love being an author and feel that ultimately that will be my one career but all these other jobs are fabulous experiences that bring a lot to my writing,1
14747.0,i am this evening having had a brilliant night fantastic run and feeling jolly darn good,1
14748.0,i did not feel frightened just frustrated that i wanted to go back to sleep but felt there were unfinished tasks i needed to attend to there wasn t other than to edit two articles on freud s dream of irma s injection which were near completion and have subsequently been posted on this blog,4
14749.0,i feel sorry to hear your story,0
14750.0,i want to help each of them feel special she said,1
14751.0,i personally feel amazed that i have managed to connect with such amazingly talented and creative people through this little world of dance,4
14752.0,i hardly feel like i had a weekend if i dont get fucked up,3
14754.0,im sitting here feeling very disheartened,0
14755.0,i feel like a dumb blonde she mumbled not realizing that alli was standing right next to her she desperately hoped she hadn t heard her say that,0
14756.0,ive been feeling ignored,0
14757.0,i sometimes feel nostalgic happy restless angry all at the same time,1
14758.0,i feel so dull when you re not around,0
14759.0,i feel cooler just looking at these gorgeous rooms,1
14762.0,i feel smart though,1
14763.0,i came across this picture of a diy twiggy candle holder and now im feeling all festive and creative,1
14764.0,i am a boy i like girls they are pretty and i like it when they smile at me but it makes me feel funny,4
14765.0,i feel virtuous because i walked to and from the library which is almost a mile away and the temp was,1
14766.0,im feeling like a tortured teen i decided to pile on the neon which was the shizz in my day,4
14767.0,i may trust my partner to look after me and my needs and those of our relationship i feel threatened because they arent in control of the situation and obviously neither am i,4
14768.0,i am currently feeling i wouldnt surprised if its flipped again,4
14769.0,i was feeling rather smug about being a black toenail virgin despite having run for a little over years now,1
14771.0,i am feeling a little bit hostile towards my ex today,3
14772.0,i feel kind of dumb for saying this but i was just upset at how much strength i lost during the last few months,0
14773.0,i finally got tired of feeling like no matter how smart or well educated or determined i was i was never going to get ahead in vancouver,1
14774.0,i could feel the gloomy london fog and the oppressive tropical heat even though i was on vacation in oregon,0
14775.0,i just cant seem to hold myself back when it comes to feeling i wish i could be heartless if just to keep the pain away sigh whatever here i am being fucking emo all over my live journal,3
14776.0,i feel so safe hearing them and knowing hows their day like and all,1
14777.0,i do know the next time im having a glass of red wine im tossing a big ol ice cube in it and if im feeling really rebellious i may not even swirl the glass or sniff it and i recommend you try the same thing,3
14779.0,i feel tortured here,3
14781.0,i couldnt help feel infuriated when i had left the building,3
